time_mean,time_var,time_std,time_mode,time_max,time_min,time_over_zero,time_range,dc,shape_mean,shape_std*2,shape_std,shape_skew,shape_kurt,mean,var,std,skew,kurt,segment_id
-8.499,0.5222717500000003,0.7226837136673279,-8.925,-6.665,-8.964,0.0,2.2990000000000004,67.99199999999999,1.3648813081902902,1.3775528491545288,1.173691973711386,0.24164704253406277,1.4943013010685426,2.1245046316913667,0.17976656992192616,0.42398887947908037,0.9709635075227832,-0.8083325515444205,0.0
-9.337125,0.6472761093749999,0.8045347160781814,-9.5,-8.772,-11.339,0.0,2.567,74.697,1.3776682146529586,1.417647202562474,1.1906499076397201,0.22297716959416444,1.7329377654477387,2.3665154500360632,0.2828916247406082,0.5318755726113094,0.7182926123550045,-1.0157866088927299,0.0
-9.207875,1.0356146093750003,1.0176515166671745,-9.5,-7.431,-11.339,0.0,3.9080000000000004,73.663,1.000103384471768,0.8706756174536481,0.9331000039940243,0.37321504094618796,0.4701826373630045,2.615286183893911,1.49817017633362,1.2239976210490036,-0.697532850066104,-1.010591521113575,0.0
-8.15925,0.5706461875000006,0.7554112704348543,-8.887,-7.278,-9.347000000000001,0.0,2.0690000000000017,65.274,1.523431385097709,1.22550650803456,1.1070259744172943,-0.21682810743027503,1.1331658387938948,2.164880162099094,0.3373453837498067,0.5808144142062994,0.23479756578960453,-1.199365583035099,0.0
-8.3605,1.0223207500000002,1.0110987835023837,-8.083,-7.278,-10.075,0.0,2.7969999999999997,66.88399999999999,0.6822997183006941,0.7146760510100465,0.8453851495088179,0.3955246580212055,-0.4796939471704943,2.2141190632487953,3.276242773758278,1.8100394398350215,0.4639962313496164,-0.9968878586025529,0.0
-9.150500000000001,0.6845862499999998,0.8273972745906285,-10.075,-8.006,-10.075,0.0,2.068999999999999,73.20400000000001,1.0542116291982342,1.5658051418554322,1.2513213583470204,1.4101495895638045,2.9817950959744772,2.03383286407392,1.9364458810128795,1.3915623884730715,-0.04424383401826708,-1.0167886986474564,0.0
-8.90625,0.6152886874999998,0.784403395900349,-10.075,-7.24,-10.075,0.0,2.834999999999999,71.25,1.819850043626095,1.2898868548420421,1.1357318586893836,-0.45852328318645647,1.4748550967664735,2.443938261440597,0.9335072742667125,0.9661818018710104,0.7044328698875667,-1.1232738350478118,0.0
-9.361250000000002,1.1758976874999991,1.0843881627443188,-10.841,-7.24,-10.841,0.0,3.600999999999999,74.89,1.2206713743950324,1.1065233593512704,1.051914140674642,0.3676934270569654,1.2963711527041668,3.0326790525086023,0.6150392644755146,0.7842443907835839,-0.6097528087072717,-1.1153065823727628,0.0
-9.812,0.4304897142857138,0.6561171498183185,-10.841,-9.232000000000001,-10.841,0.0,1.6089999999999982,68.684,0.6573587181801845,0.5306552608773575,0.7284608849329918,0.24305904541323858,-1.1427128265997473,1.7277994350322088,0.5303751123023712,0.7282685715464943,-0.19634220350432488,-1.5,0.0
-8.97325,0.34938393750000046,0.5910870811479476,-9.347000000000001,-7.585,-9.347000000000001,0.0,1.7620000000000013,71.786,0.9471459690134857,1.0042906876886006,1.0021430475179682,0.7150046515729606,0.3698844596899484,1.5087056286812794,0.5656968259854273,0.7521281978395885,0.2658291952637456,-1.39985200538888,4.0
-9.088125,0.23139935937500014,0.4810398729575337,-9.308,-8.236,-9.845,0.0,1.609,72.70500000000001,1.1337081278500951,1.0552793634092301,1.0272679121870936,0.5994718104339277,0.09741122322113302,1.2905905270656253,0.25910709144847005,0.5090256294612974,0.09701594822801457,-1.8635748851055454,4.0
-9.064124999999999,0.20471710937499996,0.4524567486235562,-8.925,-8.236,-9.845,0.0,1.609,72.513,1.5138147949687881,0.8556410779906989,0.9250086907649565,-0.04167039328463331,-0.8950167371748696,1.2128957984082716,0.23268678220356084,0.482376183288065,0.05188823805880849,-1.9300963782502536,4.0
-9.1935,0.06238124999999996,0.2497623870802006,-9.538,-8.887,-9.538,0.0,0.6509999999999998,73.548,0.9887946471453485,1.3090163409145534,1.1441225200626695,1.1237957605786086,-1.2029424137464058,0.6324497675908858,0.12550729147423578,0.35427008266890925,0.7683281020647246,-0.9190839290873807,4.0
-9.423499999999999,0.1865622500000002,0.4319285241796381,-9.193999999999999,-8.887,-10.419,0.0,1.532,75.38799999999999,1.0659716851254282,1.3532533366998667,1.163294174617868,1.0153870507829585,0.8425565464383259,1.1334407137124518,0.31361014849900987,0.5600090610865237,0.5170910409562102,-1.006652673209803,4.0
-9.595624999999998,0.2731939843750002,0.5226796192458629,-10.419,-8.887,-10.419,0.0,1.532,76.765,0.6380516940714214,0.8526859033882143,0.9234099324721465,1.018973286082569,-0.06871424603360192,1.1297305284396952,0.9210419331113694,0.959709296147208,0.9320778774549462,-0.8643382170814821,4.0
-9.691375,0.10494398437500012,0.32395058940369303,-9.73,-9.308,-10.419,0.0,1.1110000000000007,77.53099999999999,1.3297925425968706,1.3052504158538425,1.1424755646637885,0.4796161824238011,-0.3426671657179887,0.93326118519878,0.07414556020136644,0.2722968237078179,-0.6931007670456331,-1.0538787914050278,4.0
-8.44175,2.9378979375,1.714029736469003,-9.73,-5.171,-9.767999999999999,0.0,4.596999999999999,67.53399999999999,1.0607148169400353,1.3581567822995262,1.1653998379524197,0.9795484338253323,2.7575610800151478,4.482878065861776,4.926012246615369,2.219462152553039,0.890377821025465,-0.8295572844551551,4.0
-5.9565,2.8053364999999997,1.674913878383005,-9.577,-4.29,-9.577,0.0,5.287,47.652,1.2308940221423674,1.3469524002629871,1.1605827847521206,0.5682618265775532,2.3752449798929653,4.747845696358984,1.961103243565482,1.4003939601288924,0.8007552949223483,-0.8998903390987341,4.0
-4.491124999999999,0.11847560937499996,0.3442028607885181,-4.29,-4.06,-5.132999999999999,0.0,1.0729999999999995,35.929,1.2515042694126823,1.4087530549890503,1.1869090339992574,0.5809610917759134,0.1006396492665122,0.9788482176027635,0.09523116689589098,0.308595474522701,0.6028112570837809,-0.91793192274673,4.0
-4.2565,0.022591749999999994,0.1503055221873102,-4.29,-4.06,-4.5969999999999995,0.0,0.5369999999999999,34.052,1.0729456830342599,1.0716235122143505,1.0351925000763629,0.30420692028851115,-6.150985335270921,0.3732621479937643,0.043091368875081276,0.2075846065465387,0.011946759224152559,-1.693075658271257,4.0
-4.400125,0.037988609374999975,0.19490666836976095,-4.558,-4.137,-4.635,0.0,0.4980000000000002,35.201,0.530535634972082,0.7051485822970578,0.8397312559962609,0.7769577811916557,-5.980285625081556,0.3904495041634785,0.1516481846984936,0.3894203188053926,1.0017203892865223,-0.7601925243993634,4.0
-4.4865,0.01227374999999996,0.11078695771614978,-4.558,-4.328,-4.635,0.0,0.3069999999999995,35.892,1.1584752308998507,1.299859097126117,1.1401136334270006,0.511429296891357,-7.401304591666063,0.29540870625104043,0.015531696271086191,0.12462622625710124,0.7754361212795731,-1.0450676148733085,4.0
-4.798000000000001,0.6841632500000002,0.8271416142354344,-4.5969999999999995,-4.367,-6.972,0.0,2.6050000000000004,38.384,1.4880293200882124,1.3023788573674178,1.1412181462662683,0.06403634449238124,1.5033286827736472,2.5158853966288675,0.04276717102960764,0.20680225102645194,-1.0825337895198341,-0.714729746327925,4.0
-7.206375,4.956539734374999,2.226328757029159,-9.767999999999999,-4.405,-9.767999999999999,0.0,5.362999999999999,57.650999999999996,0.8427763580984422,1.0991122108823688,1.048385525883665,0.9684079274086376,2.203195994208579,5.238462841341305,12.765756059886371,3.572919822762102,1.0261467455469075,-0.7471007961369256,4.0
-9.01625,0.2072714374999996,0.4552707298959594,-9.767999999999999,-8.542,-9.767999999999999,0.0,1.225999999999999,72.13,1.127080568277099,0.9346201460577522,0.9667575425398822,0.38460308456591336,-0.5772310145615163,1.2128769970585962,0.2181013900061213,0.46701326534277515,-0.49544545369769977,-1.207087490900157,4.0
-8.7625,0.011310750000000033,0.1063520098540692,-8.657,-8.657,-8.887,0.0,0.23000000000000043,70.1,0.706959995964585,0.8518258377074044,0.9229441140759306,0.4809811980483875,-12.85655827854778,0.21564459541736306,0.043983408467282104,0.20972221739072403,0.4681708443951475,-1.3548640301418655,4.0
-8.925249999999998,0.048795187499999906,0.22089632749323812,-9.04,-8.657,-9.385,0.0,0.7279999999999998,71.402,1.2799432063902452,1.206084769842249,1.098218907978846,0.33488021435906973,-2.2224076355229694,0.6331545222517528,0.015926850952152925,0.12620162816759903,0.0641855692928186,-1.1037517158755379,4.0
-9.32275,0.1560691875,0.39505592958466024,-9.04,-8.887,-10.19,0.0,1.302999999999999,74.582,1.0454812783592538,1.351777097925313,1.1626594935428485,0.844895146595797,0.13300532962675649,0.9939533490369803,0.3137482399381705,0.5601323414499206,1.0500142541237452,-0.7517942144282093,4.0
-9.5,0.11562299999999984,0.3400338218471801,-9.652999999999999,-9.04,-10.19,0.0,1.1500000000000004,76.0,1.4890335030915764,1.0396373819575941,1.0196260990959354,0.16215492227898126,-1.0736343651638325,0.9624974528149064,0.0876246533248158,0.29601461674183555,0.9278400088144341,-0.7995851704500142,4.0
-9.351625,0.1820094843749994,0.42662569586816895,-9.652999999999999,-8.351,-9.767999999999999,0.0,1.416999999999998,74.813,1.5206470091013047,1.659548983244817,1.2882348323364095,-0.1349782477278475,1.182703110038253,1.2439679383253583,0.27971076841855347,0.5288768934436004,-0.19294881448758328,-1.7347212547942936,4.0
-7.680499999999999,3.5841362500000002,1.893181515333382,-9.462,-4.865,-9.767999999999999,0.0,4.902999999999999,61.444,1.0121490063082963,1.4060714894896116,1.1857788535345077,1.2146560961904387,3.2240628182716202,4.766477698326328,7.937812351357738,2.81741235025293,0.6727918820803237,-0.8991788382777277,4.0
-5.372250000000001,1.5047571875000005,1.2266854476596682,-4.865,-4.213,-8.351,0.0,4.138000000000001,42.977999999999994,1.3505153444707967,1.247990227532647,1.1171348296121857,0.2721951468331871,1.7752246868195987,3.6012300732115987,0.24424395979638644,0.49421044080066384,0.2390690174529334,-1.6248933742219414,4.0
-4.46725,0.06821568750000008,0.2611813306880874,-4.367,-4.175,-4.865,0.0,0.6900000000000004,35.738,0.8658095451414561,1.2963986565841479,1.1385950362548345,1.42667530615209,-0.8996765908095683,0.6106758839720052,0.19506096473500995,0.44165706689128154,0.8967810769743179,-0.8208869801190208,4.0
-6.119375,3.738597484375,1.933545314797406,-7.546,-4.175,-9.462,0.0,5.287,48.955,1.023962366237941,1.2548685880364483,1.1202091715552271,0.666926940937427,2.0157376176307533,4.70343729351405,8.447132625981231,2.9063951255775997,0.657309087933391,-1.175355506329902,4.0
-8.547125,0.8186063593749996,0.9047686772733678,-9.462,-7.24,-9.577,0.0,2.3369999999999997,68.377,1.2364547621692286,1.3596237306301844,1.166029043647792,0.6255438241703827,1.9285209895401119,2.564791124509722,0.6533934876361558,0.8083275868335534,0.07738676065034464,-1.1234446484852039,4.0
-9.471374999999998,0.18124173437499985,0.4257249515532298,-9.807,-8.772,-9.921,0.0,1.1489999999999991,75.771,0.5885066557690994,0.6736879011901076,0.820784929923855,0.7402448685836033,-1.4241552668624813,0.9165075198986113,0.6128739659692952,0.7828626737616855,0.6345549102566133,-1.1724597877403777,4.0
-3.4616249999999997,0.14083223437499987,0.37527621077680884,-4.06,-3.0260000000000002,-4.06,0.0,1.0339999999999994,27.692999999999998,0.8542402895347385,0.623816082853704,0.7898202851622033,0.4709098049508898,-2.0472617366157935,0.8406913010020889,0.42445613641941377,0.6515029826634824,0.32243153878732544,-1.5712559151796606,6.0
-6.267625,7.194450234375,2.682247235877968,-9.04,-3.179,-9.347000000000001,0.0,6.168000000000001,50.141,0.6927590193754973,0.9756780407779064,0.9877641625296528,0.9218686685255431,1.7016072868354193,5.5401858747132176,27.016232473628147,5.197714158515082,0.8868728696642892,-0.9173487091266272,6.0
-9.02125,0.10457343750000012,0.32337816484728854,-9.347000000000001,-8.236,-9.347000000000001,0.0,1.1110000000000007,72.17,1.5058545603157487,1.1882898413465344,1.0900870797081004,-0.181078785009378,-0.8404734221674783,0.9222880453679394,0.05931676137138821,0.24355032615742522,0.5457281718279702,-1.1870766863975843,6.0
-9.102750000000002,0.013563437500000053,0.11646217197012965,-9.079,-9.002,-9.347000000000001,0.0,0.34500000000000064,72.822,1.0721227948643777,1.1539871934094614,1.0742379593970144,0.745473001611832,-6.863965287237563,0.3118868821707336,0.015842072729818916,0.12586529597080728,0.2662365377375711,-1.6532781914724628,6.0
-8.604625,0.8196782343750004,0.9053608310364439,-9.232000000000001,-6.55,-9.232000000000001,0.0,2.6820000000000013,68.837,1.0355219627228964,1.0153745863899268,1.0076579709355387,0.6266200284321403,1.0596559944323587,2.382936604583362,1.0333291385367214,1.0165279821710376,-0.06093135575596659,-1.7817042628858515,6.0
-8.269375,1.3365812343749996,1.1561060653655442,-7.24,-6.55,-9.998,0.0,3.4479999999999995,66.155,1.0215580741018726,0.7439980098232591,0.8625531924601862,0.034003400569248846,-0.1928392770001815,2.847811080145747,2.5842750517991115,1.6075680551065674,-1.0350482906040832,-0.7743991743970522,6.0
-8.844125000000002,0.9591198593749997,0.9793466492386644,-7.24,-7.24,-9.998,0.0,2.757999999999999,70.75299999999999,1.2122882359950642,1.1535543919384386,1.0740364946957988,0.4930734413461779,1.4238177155631566,2.74680158424015,0.5684310568158012,0.7539436695243228,-0.033016472409201914,-1.9412571558514737,6.0
-9.0165,0.26334599999999997,0.5131724856225244,-9.27,-7.968,-9.615,0.0,1.6470000000000002,72.132,1.1790069609561622,0.9641816655683592,0.9819275256190546,0.2008111468068403,-0.43337450724213794,1.369823114786791,0.2613531341958112,0.5112270867196017,-1.0542575220624866,-0.7558269623191216,6.0
-7.848000000000001,1.2340677499999997,1.1108860202559034,-9.27,-5.822,-9.27,0.0,3.4479999999999995,62.78399999999999,1.0707248406862195,1.3815720642878901,1.1754029369913495,0.6393778554039793,1.7343499226344798,2.5993422772651154,3.394966225622197,1.8425434121404567,0.38975332469996493,-1.2784959729080738,6.0
-7.54625,0.8877779375000001,0.9422196864319914,-7.585,-5.822,-8.964,0.0,3.1420000000000003,60.37,1.2416726275029808,0.9559608885151238,0.9777325240141722,0.007081265438966286,0.3803586302516999,2.4311675624006153,1.2649922835310499,1.1247187575260982,-0.3241226818245055,-1.2191133171384696,6.0
-8.187875,1.3688586093750004,1.1699823115650083,-8.772,-6.857,-10.419,0.0,3.5620000000000003,65.503,1.2768082757800314,0.944082492335509,0.9716390751382475,0.15735495940905547,0.8354619002250954,3.1826650444347315,1.086140214933268,1.042180509764632,-0.8879037431159156,-0.9066838701598516,6.0
-8.968375,1.944496484374999,1.3944520373160918,-10.380999999999998,-6.857,-10.419,0.0,3.5620000000000003,71.74699999999999,1.3382559851673896,1.0234276739056163,1.0116460220381516,0.2818221569655483,1.31001251051447,3.8836804056128225,1.3461795070590048,1.16024976063734,0.7872688941053212,-0.8569639025621296,6.0
-9.4665,1.045303249999999,1.022400728677361,-10.380999999999998,-8.351,-11.224,0.0,2.8729999999999993,75.732,1.311965763115504,1.46456919206265,1.210193865487117,0.5779747188307442,2.286095110584346,2.9297145227545176,1.1043908151612587,1.0509000024556374,-0.7636527963395314,-0.8673714278131825,6.0
-9.409125,0.7589631093749996,0.8711848881695547,-8.351,-8.351,-11.224,0.0,2.8729999999999993,75.27300000000001,1.4353627798447717,1.1957730024024507,1.0935140613647594,0.14720054384568013,1.2848594961545166,2.584906439487764,0.07265969909468807,0.26955463100211813,0.8297491256456474,-0.9587494045010461,6.0
-9.686874999999999,0.04019035937500006,0.2004753335824636,-9.845,-9.27,-9.883,0.0,0.6129999999999995,77.495,1.3606985355579158,1.1697533039954793,1.0815513413590125,-0.0075323779180960625,-3.205630432747555,0.5479193215409909,0.03618541708206009,0.19022464898656033,0.09176209510202515,-1.8504625258095708,6.0
-9.790285714285716,0.008320204081632704,0.09121515269752446,-9.845,-9.577,-9.845,0.0,0.2680000000000007,68.53200000000001,1.0976304370276664,0.6127420589689535,0.782778422651617,-0.0827669722341905,-11.021928370813557,0.2577011689584863,0.0015384408507630055,0.03922296330930397,-0.6425736959414691,-1.4999999999999991,6.0
-9.538375,0.20186023437499948,0.4492885869627666,-9.232000000000001,-8.925,-10.495999999999999,0.0,1.570999999999998,76.307,0.9225925030118023,0.6299915200526471,0.7937200514366808,0.07072639466230284,-2.1058028652912473,1.0933964666459646,0.4193661667261162,0.647584872218396,-0.989063525029994,-0.8184941661406633,7.0
-8.992375000000001,0.2770127343750002,0.5263199923763111,-9.232000000000001,-8.121,-9.73,0.0,1.609,71.939,1.5275015909575431,1.555886206665987,1.247351677220978,0.14602074747991772,1.3681846191975469,1.5481495349991734,0.48001001728184345,0.6928275523402945,-0.7639849644428705,-0.8655901422334872,7.0
-8.6045,0.4178645000000007,0.64642439619804,-9.615,-7.6229999999999976,-9.615,0.0,1.9920000000000027,68.836,0.9935176942883095,1.173126421921766,1.0831096075290654,0.9459628977961372,1.2585370429353084,1.6684034865226942,0.6929903061589259,0.8324603931472812,0.4199945130154217,-1.397485352282644,7.0
-8.772124999999999,0.47211360937500046,0.6871052389372391,-8.504,-7.6229999999999976,-9.652999999999999,0.0,2.030000000000001,70.17699999999999,0.8619657572605725,1.0527559129807877,1.0260389432086814,0.8562917595759147,0.7221751020724011,1.6545302129370263,1.0864097744785628,1.0423098265288315,0.8854925915738174,-0.820224067674185,7.0
-9.164750000000002,0.17707218750000003,0.42079946233330673,-9.5,-8.504,-9.652999999999999,0.0,1.1489999999999991,73.318,0.8702171107274205,0.682183424278702,0.8259439595267357,0.1380103290370187,-2.2523760967243525,1.0156331715217435,0.38506676090468683,0.6205374774376539,-0.7721642518582292,-0.8667511979279012,7.0
-8.140125000000001,1.3685088593750008,1.1698328339446626,-9.5,-6.5889999999999995,-9.5,0.0,2.9110000000000005,65.12100000000001,0.887468706287868,1.1369001670669308,1.0662552072871347,0.6785882894502089,1.0020564816252326,2.5462938477953028,4.523798640679794,2.1269223400678725,0.47765354900681256,-1.3874732197694777,7.0
-4.103624999999999,9.616528234375,3.1010527622688073,-2.7960000000000003,0.38299999999999995,-7.24,2.0,7.623,32.829,0.7267155341408457,0.8508113701216474,0.9223943680019124,0.6363244788852843,1.182478361879427,6.895084814119456,29.48705140609926,5.430198100078786,0.6914258788524554,-0.9276169219818585,7.0
-0.9335000000000001,1.8836142500000004,1.3724482686061432,-2.7960000000000003,0.38299999999999995,-2.7960000000000003,3.0,3.1790000000000003,7.468,0.9569399882621088,1.4418153507501652,1.2007561579064108,1.449039093791107,3.37943201938141,3.299214120447995,5.215148187436566,2.2836698945855916,0.6054461119593628,-0.9177510032007657,7.0
-3.159875,7.603012859374999,2.757356135753051,-6.895,0.38299999999999995,-6.895,1.0,7.278,25.279000000000003,0.9049105157379446,1.111999760820681,1.0545139927097607,0.8692028058906224,2.2396872094972666,6.757049116424989,16.22563023822029,4.028105043096604,0.9428745880264523,-0.7918475459874674,7.0
-6.042500000000001,1.0922344999999987,1.0451002344273006,-7.047999999999999,-4.4430000000000005,-7.047999999999999,0.0,2.6049999999999986,48.34,0.8748110974594621,0.44905926677470825,0.6701188452615762,0.14858550324491698,-0.636763687674033,2.23922477243636,3.72671291850732,1.9304696108738204,0.5826779737053188,-1.1330085477764182,7.0
-7.115250000000001,0.7957149374999982,0.8920285519533544,-8.274,-5.7070000000000025,-8.274,0.0,2.5669999999999966,56.922,0.7657432389860144,0.6325124646867947,0.7953065224721816,0.33305853601592106,-0.4198105939187398,2.1009701653939006,1.9546083641247145,1.3980730896933518,-0.22577150004619556,-1.536814825695802,7.0
-8.077875,0.18354435937499994,0.42842077374352416,-8.274,-7.355,-8.466000000000001,0.0,1.1110000000000007,64.623,0.7125028281075886,0.7625461899737564,0.8732389077301563,0.570415302701485,-1.5997754312854549,0.9775592915423248,0.5143858315192671,0.717206965609835,0.5137805241538775,-0.9768514717805247,7.0
-8.4705,0.0680327500000002,0.2608308839075622,-8.887,-8.158999999999999,-8.887,0.0,0.7280000000000015,67.764,0.6035331125605213,0.6721707490612653,0.8198602009252951,0.5668756613354505,-4.071587134266844,0.5613375880961772,0.22934261219036844,0.47889728772500734,0.7248966591772151,-0.9060641880267992,7.0
-8.724124999999999,0.0611146093750001,0.24721369172236415,-8.925,-8.236,-8.925,0.0,0.6890000000000001,69.793,0.9372526396250328,0.7589771648332088,0.8711929549951657,0.4585461011792647,-3.3270542037663415,0.6068619512570937,0.12356157211643157,0.35151326022844653,-0.06415805453119194,-1.665416507635507,7.0
-8.17825,0.5610854375000003,0.749056364701616,-8.925,-7.01,-8.925,0.0,1.915000000000001,65.42599999999999,1.1699454515737733,1.319087527167519,1.1485153578283223,0.47802032887702667,1.250778316867726,1.9817312870830688,0.7733251057960863,0.8793890525791678,0.6493753174343933,-1.168711904407251,7.0
-7.804874999999999,0.37921910937500003,0.6158076886293318,-7.507999999999999,-7.01,-8.849,0.0,1.8390000000000004,62.439,1.3995895473291569,1.4180557288303852,1.1908214512807473,0.030714892782288984,1.2004875588517645,1.730294484791232,0.36344399590104676,0.6028631651552836,-0.3542726761329887,-1.1743604127691345,7.0
-8.676374999999998,0.9173539843750003,0.9577859804648429,-10.151,-7.507999999999999,-10.151,0.0,2.6430000000000007,69.411,0.6664791732422495,0.8922644534848492,0.9445975087225507,0.826578996956388,0.45891262572553476,2.000139692100428,3.3500542120844052,1.8303153313252898,0.8931596442903962,-0.877557124229897,7.0
